DBN,School Name,Rigorous Instruction Rating,Rigorous Instruction - Element Score,Quality Review - How interesting and challenging is the curriculum?,Quality Review - How effective is the teaching and learning?,Quality Review - How well does the school assess what students are learning?,Rigorous Instruction - Percent Positive Responses on School Survey,Rigorous Instruction - Percent Positive Responses on School Survey - City Average,Rigorous Instruction - Borough Positive Responses,Percentage of students who say that they learn a lot from feedback on their work,Percentage of students who say that they learn a lot from feedback on their work - City Average,Percentage of students who know what their teacher wants them to learn in class,Percentage of students who know what their teacher wants them to learn in class - City Average,Percentage of teachers who say that students build on each others' ideas during class discussions,Percentage of teachers who say that students build on each others' ideas during class discussions - City Average,Collaborative Teachers Rating,Collaborative Teachers - Element Score,Quality Review - How well do teachers work with each other?,Collaborative Teachers - Percent Positive Responses on School Survey,Collaborative Teachers - Percent Positive Responses on School Survey - City Average,Collaborative Teachers - Borough Positive Responses,Percentage of teachers who say that they work together to design instructional programs,Percentage of teachers who say that they work together to design instructional programs - City Average,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school - City Average,Percentage of teachers who say that they feel responsible that all students learn,Percentage of teachers who say that they feel responsible that all students learn - City Average,Supportive Environment Rating,Supportive Environment - Element Score,Quality Review - How clearly are high expectations communicated to students and staff?,Supportive Environment - Percent Positive Responses on School Survey,Supportive Environment - Percent Positive Responses on School Survey - City Average,Supportive Environment - Borough Positive Responses,"Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria","Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria - City Average",Percentage of students who say that teachers notice when they are upset or having emotional difficulty,Percentage of students who say that teachers notice when they are upset or having emotional difficulty - City Average,Percentage of students who say that this school supports students in navigating the post-secondary process,Percentage of students who say that this school supports students in navigating the post-secondary process - City Average,Metric City Rating - Least Restrictive Environment,Percentage of Enrollment - Least Restrictive Environment,Population Percentage of Range - Least Restrictive Environment,Metric Value - Least Restrictive Environment,Approaching Target For 2015 - Least Restrictive Environment,Meeting Target For 2015 - Least Restrictive Environment,Exceeding Target For 2015 - Least Restrictive Environment,Metric Score - Least Restrictive Environment,Metric Value - Percentage of Students with 90%+ Attendance,Effective School Leadership Rating,Effective School Leadership - Element Score,Effective School Leadership - Percent Positive Responses on School Survey,Effective School Leadership - Percent Positive Responses on School Survey - City Average,Effective School Leadership - Borough Positive Responses,Percentage of teachers who say that the principal communicates a clear vision for this school,Percentage of teachers who say that the principal communicates a clear vision for this school - City Average,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels - City Average,Percentage of parents who feel that the principal works to create a sense of community in the school,Percentage of parents who feel that the principal works to create a sense of community in the school - City Average,Strong Family-Community Ties Rating,Strong Family-Community Ties - Element Score,Strong Family-Community Ties Overall - Positive Responses,Strong Family-Community Ties - Percent Positive Responses on School Survey - City Average,Strong Family-Community Ties - Borough Positive Responses,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn - City Average,Percentage of parents who feel that teachers try to understand families' problems and concerns,Percentage of parents who feel that teachers try to understand families' problems and concerns - City Average,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs - City Average,Trust Rating,Trust - Element Score,Trust - Percent Positive Responses on School Survey,Trust - Percent Positive Responses on School Survey - City Average,Trust - Borough Positive Responses,Percentage of teachers who say they trust the principal,Percentage of teachers who say they trust the principal - City Average,Percentage of teachers who say that they trust each other,Percentage of teachers who say that they trust each other - City Average,Percentage of parents who say that school staff work hard to build trusting relationships with them,Percentage of parents who say that school staff work hard to build trusting relationships with them - City Average,Percentage of students who say that teachers treat them with respect,Percentage of students who say that teachers treat them with respect - City Average,Student Survey Response Rate,Teacher Survey Response Rate,Parent Survey Response Rate,Quality Review - Dates Of Review,Quality Review - Principal at Time of Review
14K561,Williamsburg Preparatory School,Meeting Target,3.72,Well Developed,Proficient,Proficient,0.86,0.85,0.86,0.85,0.84,0.92,0.9,0.84,0.78,Exceeding Target,4.6,Well Developed,0.93,0.86,0.87,0.98,0.91,0.93,0.85,0.98,0.89,Exceeding Target,4.04,Well Developed,0.86,0.83,0.82,0.91,0.84,0.74,0.71,0.88,0.82,Exceeding Target,0.138,0.468,0.73,0.268,0.473,0.682,4.16,0.728,Exceeding Target,4.2,0.93,0.82,0.82,1,0.86,0.88,0.82,0.92,0.89,Meeting Target,3.72,0.8,0.75,0.77,0.96,0.88,0.98,0.9,0.95,0.91,Exceeding Target,4.4,0.96,0.89,0.89,1,0.82,1,0.87,0.97,0.91,0.9,0.86,0.9,0.98,0.39,42061,Michael Shadrick
14K558,Williamsburg High School for Architecture and Desi,Exceeding Target,4.08,Well Developed,Proficient,Proficient,0.95,0.85,0.86,0.97,0.84,0.99,0.9,0.86,0.78,Exceeding Target,4.72,Well Developed,0.95,0.86,0.87,1,0.91,0.95,0.85,1,0.89,Exceeding Target,4.72,Well Developed,0.97,0.83,0.82,0.98,0.84,0.97,0.71,0.98,0.82,Meeting Target,0.217,0.736,0.54,0.268,0.473,0.682,3.33,0.79,Exceeding Target,4.12,0.92,0.82,0.82,1,0.86,0.97,0.82,0.91,0.89,Meeting Target,3.48,0.77,0.75,0.77,0.91,0.88,0.94,0.9,1,0.91,Exceeding Target,4.4,0.96,0.89,0.89,0.95,0.82,0.95,0.87,0.94,0.91,0.99,0.86,0.9,1,0.6,42016,Gill Cornell
84K355,Williamsburg Collegiate Charter School,Exceeding Target,4.1,N/A,N/A,N/A,0.91,0.87,0.86,0.88,0.84,0.92,0.91,0.86,0.81,Exceeding Target,4.67,N/A,0.97,0.88,0.87,0.96,0.89,1,0.85,1,0.87,Exceeding Target,4.24,N/A,0.87,0.85,0.82,0.93,0.85,0.71,0.72,NA,0.82,N/A,0.056,0.19,0.46,NA,NA,NA,NA,0.912,Exceeding Target,4.4,0.93,0.83,0.82,1,0.87,0.96,0.79,0.97,0.9,Exceeding Target,4.32,0.85,0.79,0.77,0.94,0.88,0.96,0.9,1,0.94,Exceeding Target,4.36,0.95,0.9,0.89,1,0.84,1,0.87,0.97,0.9,0.87,0.84,NA,NA,NA,NA,
84K473,Williamsburg Charter High School,Approaching Target,2.68,N/A,N/A,N/A,0.8,0.85,0.86,0.81,0.84,0.88,0.9,0.73,0.78,Meeting Target,3.59,N/A,0.85,0.86,0.87,0.96,0.91,0.84,0.85,0.79,0.89,Meeting Target,3.46,N/A,0.81,0.83,0.82,0.86,0.84,0.71,0.71,0.82,0.82,Approaching Target,0.108,0.366,0.36,0.268,0.473,0.682,2.46,0.709,Meeting Target,3.52,0.84,0.82,0.82,0.92,0.86,0.8,0.82,0.95,0.89,Meeting Target,3.32,0.77,0.75,0.77,0.91,0.88,0.92,0.9,0.94,0.91,Meeting Target,3.84,0.91,0.89,0.89,0.88,0.82,0.95,0.87,0.93,0.91,0.82,0.86,0.92,1,0.45,NA,
21K620,William E. Grady Career and Technical Education Hi,Approaching Target,2.56,Developing,Developing,Developing,0.9,0.85,0.86,0.81,0.84,0.85,0.9,0.83,0.78,Approaching Target,2.8,Developing,0.88,0.86,0.87,0.92,0.91,0.85,0.85,0.89,0.89,Approaching Target,2.68,Developing,0.77,0.83,0.82,0.76,0.84,0.63,0.71,0.78,0.82,Meeting Target,0.264,0.895,0.61,0.268,0.473,0.682,3.66,0.597,Meeting Target,3.52,0.82,0.82,0.82,0.92,0.86,0.83,0.82,0.93,0.89,Meeting Target,3.4,0.77,0.75,0.77,0.92,0.88,0.94,0.9,0.94,0.91,Meeting Target,3.48,0.89,0.89,0.89,0.89,0.82,0.95,0.87,0.95,0.91,0.76,0.86,0.63,0.82,0.14,42069,Tarah Montalbano
30Q445,William Cullen Bryant High School,Approaching Target,2.4,Proficient,Developing,Developing,0.79,0.85,0.87,0.79,0.84,0.86,0.9,0.75,0.78,Approaching Target,2.76,Proficient,0.71,0.86,0.87,0.75,0.91,0.56,0.85,0.8,0.89,Meeting Target,3.04,Proficient,0.76,0.83,0.84,0.76,0.84,0.62,0.71,0.75,0.82,Exceeding Target,0.131,0.444,0.73,0.268,0.473,0.682,4.14,0.676,Not Meeting Target,1.36,0.6,0.82,0.82,0.71,0.86,0.62,0.82,0.71,0.89,N/A,NA,0.63,0.75,0.74,0.78,0.88,0.8,0.9,0.77,0.91,N/A,NA,0.72,0.89,0.89,0.4,0.82,0.62,0.87,0.79,0.91,0.81,0.86,0.65,0.35,0.13,42110,Namita Dwarka
08X558,Westchester Square Academy,N/A,NA,Proficient,Proficient,Well Developed,0.87,0.85,0.84,0.89,0.84,0.9,0.9,0.73,0.78,N/A,NA,Proficient,0.93,0.86,0.85,1,0.91,0.96,0.85,0.96,0.89,N/A,NA,Proficient,0.84,0.83,0.82,0.8,0.84,0.73,0.71,0.81,0.82,Exceeding Target,0.21,0.712,1.01,0.268,0.473,0.682,4.99,0.577,N/A,NA,0.94,0.82,0.81,0.96,0.86,0.96,0.82,0.92,0.89,N/A,NA,0.78,0.75,0.76,0.97,0.88,0.93,0.9,0.92,0.91,N/A,NA,0.93,0.89,0.88,0.96,0.82,0.96,0.87,0.96,0.91,0.84,0.86,0.83,0.84,0.27,41983,Sara Dingledy
10X243,West Bronx Academy for the Future,Approaching Target,2.28,Developing,Developing,Developing,0.84,0.86,0.84,0.86,0.84,0.92,0.91,0.76,0.81,Meeting Target,3.32,Proficient,0.85,0.87,0.85,0.97,0.89,0.97,0.85,0.72,0.87,Meeting Target,3.16,Proficient,0.81,0.83,0.82,0.81,0.85,0.69,0.72,0.76,0.82,Not Meeting Target,0.22,0.746,0.22,0.268,0.473,0.682,1.8,0.627,Meeting Target,3.2,0.82,0.82,0.81,0.84,0.87,0.79,0.79,0.86,0.9,Approaching Target,2.56,0.74,0.77,0.76,0.82,0.88,0.86,0.9,0.95,0.94,Meeting Target,3.24,0.89,0.89,0.88,0.84,0.84,0.97,0.87,0.85,0.9,0.84,0.84,0.85,0.85,0.39,42137,Wilper Morales
02M460,Washington Irving High School,N/A,NA,N/A,N/A,N/A,0.9,0.85,0.86,0.97,0.84,0.97,0.9,1,0.78,N/A,NA,N/A,0.83,0.86,0.87,0.67,0.91,0.83,0.85,1,0.89,N/A,NA,N/A,0.88,0.83,0.84,0.97,0.84,0.81,0.71,0.97,0.82,Exceeding Target,0.283,0.959,0.86,0.268,0.473,0.682,4.55,0.274,N/A,NA,0.7,0.82,0.82,0.67,0.86,0.67,0.82,0.93,0.89,N/A,NA,0.78,0.75,0.76,1,0.88,0.93,0.9,1,0.91,N/A,NA,0.85,0.89,0.89,0.67,0.82,0.83,0.87,1,0.91,0.9,0.86,0.47,0.46,0.23,NA,
06M348,Washington Heights Expeditionary Learning School,Meeting Target,3.08,Proficient,Proficient,Proficient,0.83,0.87,0.86,0.93,0.84,0.96,0.91,0.62,0.82,Exceeding Target,4.16,Well Developed,0.87,0.88,0.87,0.88,0.91,0.9,0.89,0.91,0.93,Meeting Target,3.96,Well Developed,0.89,0.83,0.84,0.94,0.88,0.78,0.71,0.91,0.8,Not Meeting Target,0.207,0.702,0.09,0.268,0.473,0.682,1.32,0.564,Approaching Target,2.48,0.76,0.83,0.82,0.85,0.89,0.73,0.81,0.87,0.92,Approaching Target,2,0.79,0.85,0.76,0.89,0.92,0.94,0.93,0.94,0.96,Meeting Target,3.88,0.92,0.89,0.89,0.91,0.86,0.94,0.91,0.92,0.94,0.89,0.8,0.78,0.61,0.42,42081,Brett Kimmel
03M415,Wadleigh Secondary School for the Performing & Vis,Approaching Target,2.68,Developing,Developing,Proficient,0.86,0.86,0.86,0.87,0.84,0.92,0.91,0.77,0.81,Approaching Target,2.88,Proficient,0.77,0.87,0.87,0.88,0.89,0.67,0.85,0.79,0.87,Meeting Target,3.12,Proficient,0.82,0.83,0.84,0.84,0.85,0.73,0.72,0.84,0.82,Meeting Target,0.204,0.692,0.64,0.268,0.473,0.682,3.81,0.494,Approaching Target,2.24,0.71,0.82,0.82,0.79,0.87,0.58,0.79,0.85,0.9,Meeting Target,3,0.77,0.77,0.76,0.88,0.88,0.9,0.9,0.88,0.94,Approaching Target,2.44,0.82,0.89,0.89,0.79,0.84,0.61,0.87,0.91,0.9,0.84,0.84,0.72,0.89,0.21,41991,Tyee Chin
19K660,W. H. Maxwell Career and Technical Education High,Meeting Target,3.4,Proficient,Proficient,Proficient,0.87,0.85,0.86,0.86,0.84,0.93,0.9,0.74,0.78,Meeting Target,3.44,Proficient,0.87,0.86,0.87,0.97,0.91,0.78,0.85,0.84,0.89,Approaching Target,2.96,Proficient,0.82,0.83,0.82,0.83,0.84,0.8,0.71,0.83,0.82,Meeting Target,0.267,0.905,0.58,0.268,0.473,0.682,3.5,0.356,Meeting Target,3.36,0.81,0.82,0.82,0.97,0.86,0.86,0.82,0.91,0.89,Meeting Target,3.24,0.76,0.75,0.77,0.88,0.88,0.93,0.9,1,0.91,Meeting Target,3.6,0.9,0.89,0.89,0.78,0.82,0.89,0.87,0.91,0.91,0.83,0.86,0.82,0.88,0.54,"October 22-23, 2013",Jocelyn Badette
18K576,Victory Collegiate High School,Exceeding Target,4.36,Well Developed,Well Developed,Well Developed,0.83,0.85,0.86,0.96,0.84,0.95,0.9,0.78,0.78,Exceeding Target,4.12,Well Developed,0.84,0.86,0.87,0.91,0.91,0.81,0.85,0.87,0.89,Exceeding Target,4.6,Well Developed,0.89,0.83,0.82,0.94,0.84,0.88,0.71,0.9,0.82,Meeting Target,0.187,0.634,0.65,0.268,0.473,0.682,3.82,0.725,Meeting Target,3,0.79,0.82,0.82,0.86,0.86,0.59,0.82,0.91,0.89,Approaching Target,2.76,0.73,0.75,0.77,0.86,0.88,0.84,0.9,0.86,0.91,Meeting Target,3.84,0.91,0.89,0.89,0.77,0.82,0.77,0.87,0.91,0.91,0.95,0.86,0.49,1,0.25,42137,Marcel Deans
25Q240,Veritas Academy,N/A,NA,Well Developed,Proficient,Well Developed,0.92,0.85,0.87,0.77,0.84,0.85,0.9,0.94,0.78,N/A,NA,Well Developed,0.97,0.86,0.87,1,0.91,0.93,0.85,0.94,0.89,N/A,NA,Proficient,0.81,0.83,0.84,0.81,0.84,0.67,0.71,0.76,0.82,Meeting Target,0.171,0.58,0.53,0.268,0.473,0.682,3.28,0.735,N/A,NA,0.96,0.82,0.82,1,0.86,1,0.82,0.89,0.89,N/A,NA,0.7,0.75,0.74,0.86,0.88,0.89,0.9,1,0.91,N/A,NA,0.92,0.89,0.89,1,0.82,1,0.87,0.88,0.91,0.82,0.86,0.97,1,0.39,41992,Cheryl Quatrano
02M449,Vanguard High School,Exceeding Target,4.16,Proficient,Well Developed,Well Developed,0.88,0.85,0.86,0.9,0.84,0.92,0.9,0.78,0.78,Exceeding Target,4.84,Well Developed,0.98,0.86,0.87,1,0.91,1,0.85,1,0.89,Exceeding Target,4,Well Developed,0.89,0.83,0.84,0.94,0.84,0.8,0.71,0.89,0.82,Approaching Target,0.214,0.725,0.47,0.268,0.473,0.682,2.99,0.571,Exceeding Target,4.48,0.97,0.82,0.82,1,0.86,0.94,0.82,0.92,0.89,Meeting Target,3.32,0.75,0.75,0.76,0.92,0.88,0.94,0.9,1,0.91,Exceeding Target,4.44,0.96,0.89,0.89,1,0.82,1,0.87,0.92,0.91,0.92,0.86,0.79,1,0.27,42136,William Klann
